date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,1175.0,1193.0,1175.0,1192.7,1289925,DB,,,,,,0,,,,,,,,,,,
2025-12-01 09:30:00,1192.7,1192.7,1180.0,1182.1,573750,ISB,,,,,,0,,,,,,,,,,,
2025-12-01 09:45:00,1182.1,1185.1,1175.6,1176.3,273375,ISB,,,,,,0,,,,,,,,,,,
2025-12-01 10:00:00,1176.3,1179.4,1173.4,1175.9,206550,DB,,,,,,0,,,,,,,,,,,
2025-12-01 10:15:00,1175.9,1176.7,1173.6,1175.6,106650,ISB,,,,,,1,,,,,,,,,,,
2025-12-01 10:30:00,1175.6,1176.8,1171.3,1172.8,91125,DB,,,,,,1,,,,,,,,,,,
2025-12-01 10:45:00,1172.8,1172.8,1168.1,1168.2,132300,DB,,,,,,0,,,,,,,,,,,
2025-12-01 11:00:00,1168.2,1170.5,1167.0,1169.4,165375,DB,1167.0,,1167.0,low,,0,,,,,,-1.0,1167.0,0.0,,1167.0,1167.0
2025-12-01 11:15:00,1169.4,1172.0,1168.5,1168.8,115425,DB,1172.0,1172.0,,high,,0,,,,,,1.0,0.0,,1167.0,0.0,0.0
2025-12-01 11:30:00,1168.8,1169.8,1165.2,1167.7,114750,DB,1165.2,,1165.2,low,,1,,,,,,-1.0,1167.0,1172.0,,1167.0,1167.0
2025-12-01 11:45:00,1167.7,1170.0,1165.8,1169.4,140400,DB,,,,,,1,,,,,,1.0,1172.0,1172.0,,,
2025-12-01 12:00:00,1169.5,1171.0,1168.1,1168.7,179550,DB,1171.0,1171.0,,high,,1,,,,,,1.0,1172.0,1171.0,,,
2025-12-01 12:15:00,1168.7,1170.3,1168.0,1169.7,137025,DB,1168.0,,1168.0,low,,1,,,,,,1.0,1171.0,1171.0,,,
2025-12-01 12:30:00,1169.7,1171.0,1167.5,1170.7,91125,OSB,,,,,,1,,,,,,1.0,1171.0,,1168.0,1171.0,1171.0
2025-12-01 12:45:00,1170.7,1171.4,1168.0,1168.5,120150,DB,1171.4,1171.4,,high,,1,,,,,,-1.0,1168.0,1171.4,,1168.0,1168.0
2025-12-01 13:00:00,1168.5,1169.4,1167.0,1168.3,119475,DB,1167.0,,1167.0,low,,1,,,,,,1.0,1171.4,1171.4,,,
2025-12-01 13:15:00,1168.3,1171.2,1167.3,1167.3,115425,DB,,,,,,0,,,,,,1.0,1171.4,1171.4,,,
2025-12-01 13:30:00,1167.3,1173.2,1167.1,1171.9,214650,OSB,,,,,,0,,,,,,1.0,1171.4,,1167.0,1171.4,1171.4
2025-12-01 13:45:00,1171.9,1173.5,1170.8,1172.1,88425,DB,,,,,,0,,,,,,-1.0,1167.0,,1167.0,,
2025-12-01 14:00:00,1172.1,1176.1,1172.1,1176.0,321975,DB,,,,,1.7271736396411619,0,,,,,,-1.0,1167.0,,1167.0,,
