date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,2126.9,2126.9,2114.6,2116.0,356250,DB,2114.6,,2114.6,low,,0,,,,,,,,,,,
2025-12-01 09:30:00,2116.5,2126.0,2116.2,2124.5,164350,ISB,,,,,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 09:45:00,2124.5,2127.2,2122.3,2124.0,172425,DB,,,,,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 10:00:00,2124.0,2132.5,2124.0,2131.7,264100,DB,2132.5,2132.5,,high,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 10:15:00,2131.7,2132.4,2125.6,2126.1,138700,ISB,,,,,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 10:30:00,2126.1,2126.1,2117.9,2118.5,192850,DB,,,,,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 10:45:00,2118.5,2120.1,2115.4,2116.0,176700,DB,,,,,,0,,,,,,-1.0,2114.6,,2114.6,,
2025-12-01 11:00:00,2116.0,2117.6,2111.4,2112.8,161975,DB,,,,,,0,,,,,,-1.0,2114.6,2132.5,,2114.6,2114.6
2025-12-01 11:15:00,2112.8,2115.1,2112.0,2113.1,152000,ISB,,,,,,0,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 11:30:00,2113.1,2114.4,2107.9,2108.3,147725,DB,,,,,,0,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 11:45:00,2108.3,2109.0,2106.1,2108.0,109725,DB,,,,,,0,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 12:00:00,2108.0,2108.4,2103.7,2105.5,120175,DB,,,,,,0,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 12:15:00,2105.5,2108.1,2103.9,2107.3,144400,ISB,,,,,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 12:30:00,2107.3,2108.0,2099.1,2101.4,279300,DB,,,,,,0,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 12:45:00,2101.4,2105.5,2096.8,2104.6,316350,DB,2096.8,,2096.8,low,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 13:00:00,2104.6,2107.2,2102.5,2107.2,133475,DB,,,,,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 13:15:00,2107.2,2108.2,2103.8,2106.0,204250,DB,,,,,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 13:30:00,2106.0,2108.1,2104.6,2106.8,66025,ISB,,,,,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 13:45:00,2106.8,2107.5,2105.3,2105.7,93575,ISB,,,,,,1,,,,,,1.0,2132.5,2132.5,,,
2025-12-01 14:00:00,2105.7,2109.0,2105.4,2106.2,84550,DB,2109.0,2109.0,,high,0.8990350670746016,1,,,,,,1.0,2132.5,2109.0,,,
2025-12-01 14:15:00,2106.2,2107.0,2103.3,2104.8,59375,DB,,,,,0.997881854554004,1,,,,,,1.0,2109.0,2109.0,,,
2025-12-01 14:30:00,2104.4,2105.8,2101.8,2102.5,75525,DB,,,,,1.4026363934887478,0,,,,,,1.0,2109.0,2109.0,,,
2025-12-01 14:45:00,2102.5,2103.3,2101.2,2102.3,122075,DB,2101.2,,2101.2,low,1.4307829431908807,0,,,,,,1.0,2109.0,2109.0,,,
2025-12-01 15:00:00,2102.3,2104.0,2101.6,2103.1,161500,DB,,,,,1.1523446686421146,1,,,,,,1.0,2109.0,2109.0,,,
2025-12-01 15:15:00,2103.0,2104.3,2102.3,2102.7,285475,DB,,,,,0.7646919990559272,1,,,,,,1.0,2109.0,2109.0,,,
2025-12-02 09:15:00,2103.8,2123.1,2102.8,2118.7,418000,DB,,,,,0.7504601878510236,0,,,,,,1.0,2109.0,,2101.2,2109.0,2109.0
2025-12-02 09:30:00,2118.7,2126.1,2118.2,2118.8,261725,DB,2126.1,2126.1,,high,0.028317915801414184,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 09:45:00,2119.2,2121.0,2113.6,2114.8,200450,DB,,,,,0.05674295441650618,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 10:00:00,2114.8,2118.5,2114.0,2115.7,102600,ISB,,,,,0.08035165666208906,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 10:15:00,2115.7,2117.9,2113.7,2116.8,76475,ISB,,,,,0.14644746787605648,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 10:30:00,2116.8,2116.9,2111.4,2112.5,180975,DB,,,,,0.05207100591715545,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 10:45:00,2112.5,2121.8,2109.5,2120.2,123975,OSB,,,,,0.5046693708140656,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 11:00:00,2120.2,2121.3,2116.3,2119.0,74575,ISB,,,,,0.12741859367625383,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 11:15:00,2119.0,2119.8,2116.6,2117.4,84075,ISB,,,,,0.037782185699451305,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 11:30:00,2117.4,2117.5,2114.8,2115.9,78850,ISB,,,,,0.051987333994986014,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 11:45:00,2115.9,2116.4,2112.5,2112.7,76000,ISB,,,,,0.009466559378985096,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 12:00:00,2112.7,2113.6,2110.2,2111.7,94525,ISB,,,,,0.07103281716152864,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 12:15:00,2111.7,2111.9,2110.3,2110.6,64125,ISB,,,,,0.014213967592140964,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 12:30:00,2110.6,2112.2,2110.3,2111.2,60800,ISB,,,,,0.042629784009077125,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 12:45:00,2111.2,2111.6,2110.0,2111.6,66500,ISB,,,,,0.07577192650122698,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 13:00:00,2111.6,2112.8,2110.1,2111.9,84550,ISB,,,,,0.08523130830059103,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 13:15:00,2111.9,2114.5,2111.6,2112.3,73150,ISB,,,,,0.03313923211666301,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 13:30:00,2112.3,2115.0,2111.9,2115.0,66500,ISB,,,,,0.14657210401890822,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 13:45:00,2115.0,2118.7,2114.1,2117.5,103550,ISB,,,,,0.16056670602125578,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 14:00:00,2117.5,2119.0,2114.6,2118.5,115425,ISB,,,,,0.19822541060979196,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 14:15:00,2118.5,2119.4,2116.0,2116.4,85025,ISB,,,,,0.13215027373986132,1,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 14:30:00,2116.4,2116.6,2110.8,2112.5,156275,ISB,,,,,0.44335440052823494,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 14:45:00,2112.5,2114.7,2111.6,2113.7,172425,ISB,,,,,0.24565381708240136,0,,,,,,-1.0,2101.2,,2101.2,,
2025-12-02 15:00:00,2114.0,2118.4,2113.2,2118.3,314925,ISB,,,,,0.24075909927773986,0,,,,,,-1.0,2101.2,,2101.2,,
