date, open , high , low , close ,SSC,plot_dowPeak,plot_dowTrough,last_dow_profit,ATR20,LDV4,LWV4,MVF
2023-06-30," 44,625.50 "," 44,893.20 "," 44,551.10 "," 44,850.50 ",nan,nan,43313.3,67.85,373.35,0,0,0.667551
2023-06-28," 44,226.20 "," 44,520.00 "," 44,134.10 "," 44,316.30 ",nan,nan,43313.3,67.85,365.95,0,1,0.411135
2023-06-27," 43,769.20 "," 44,155.00 "," 43,701.00 "," 44,089.50 ",nan,44082.1,43313.3,67.85,368.45,0,1,1.22204
2023-06-26," 43,313.30 "," 43,770.00 "," 43,313.30 "," 43,687.00 ",43313.3,44082.1,nan,69.95,355.85,1,1,2.59308
2023-06-23," 43,710.00 "," 43,850.00 "," 43,563.10 "," 43,671.70 ",nan,44234.9,nan,69.95,355.85,1,1,2.03131
2023-06-22," 43,944.90 "," 44,082.10 "," 43,713.60 "," 43,774.00 ",44082.1,44234.9,nan,69.95,366.05,1,1,1.69297
2023-06-21," 43,900.50 "," 44,026.70 "," 43,775.00 "," 43,940.10 ",nan,44234.9,nan,69.95,365.85,1,1,0.375625
2023-06-20," 43,750.00 "," 43,915.00 "," 43,450.10 "," 43,864.80 ",43450.1,44310.1,nan,69.95,370.05,0,1,0.945406
2023-06-19," 44,086.10 "," 44,124.40 "," 43,625.20 "," 43,788.10 ",nan,44310.1,nan,69.95,355.7,0,1,0.81
2023-06-16," 43,657.10 "," 44,234.90 "," 43,600.00 "," 44,042.60 ",44234.9,44310.1,nan,69.95,346.65,0,1,1.00494
2023-06-15," 44,150.00 "," 44,180.00 "," 43,526.00 "," 43,570.10 ",43526,44545.5,nan,69.95,338.05,0,1,1.00336
2023-06-14," 44,310.10 "," 44,310.10 "," 44,055.00 "," 44,144.20 ",44310.1,44545.5,nan,69.95,322.6,1,1,0.202065
2023-06-13," 44,050.00 "," 44,247.00 "," 44,048.00 "," 44,216.70 ",nan,44545.5,nan,69.95,334.35,1,1,0.381417
2023-06-12," 44,160.00 "," 44,174.60 "," 43,991.60 "," 44,097.60 ",43991.6,44545.5,nan,69.95,338,1,1,0.240263
2023-06-09," 44,178.20 "," 44,325.90 "," 44,042.40 "," 44,118.00 ",nan,44545.5,nan,69.95,351.1,1,1,0.171245
2023-06-08," 44,399.00 "," 44,545.50 "," 44,069.70 "," 44,147.40 ",44545.5,44545.5,44150,69.95,363.95,1,1,0.176001
2023-06-07," 44,400.00 "," 44,424.80 "," 44,300.00 "," 44,394.40 ",nan,nan,43861,-555.7,356.65,1,1,0.212639
2023-06-06," 44,282.00 "," 44,350.00 "," 44,150.00 "," 44,309.10 ",44150,nan,43861,-555.7,375.5,1,1,0.359069
2023-06-05," 44,242.00 "," 44,411.00 "," 44,202.70 "," 44,286.20 ",44411,nan,43385.6,-555.7,384.85,1,1,0.188434
2023-06-02," 44,115.00 "," 44,271.50 "," 43,950.00 "," 44,110.60 ",nan,nan,43385.6,-555.7,406.7,0,1,0.364085
2023-06-01," 44,226.00 "," 44,290.00 "," 43,861.00 "," 43,948.20 ",43861,nan,43385.6,-555.7,441.95,0,0,0.198529
2023-05-31," 44,377.70 "," 44,425.00 "," 43,986.20 "," 44,241.70 ",nan,nan,43385.6,-555.7,444.6,1,0,0.577284
2023-05-30," 44,325.00 "," 44,496.50 "," 44,280.10 "," 44,466.30 ",nan,nan,43385.6,-555.7,433.1,0,0,0.418856
2023-05-29," 44,225.00 "," 44,525.00 "," 44,200.00 "," 44,368.30 ",44525,nan,43385.6,-555.7,435.35,0,0,0.379325
2023-05-26," 43,785.00 "," 44,149.00 "," 43,658.00 "," 44,068.30 ",nan,44080,43385.6,-555.7,432.45,1,0,0.931055
2023-05-25," 43,650.00 "," 43,750.00 "," 43,385.60 "," 43,692.30 ",43385.6,44080,43524.3,-170.7,422.3,1,0,0.702182
2023-05-24," 43,825.40 "," 44,014.60 "," 43,679.20 "," 43,719.20 ",nan,nan,43524.3,-578.05,424.5,1,0,0.0916073
2023-05-23," 43,953.20 "," 44,080.00 "," 43,902.00 "," 43,981.50 ",44080,nan,43524.3,-578.05,419.55,1,0,0.180758
2023-05-22," 43,989.90 "," 44,020.00 "," 43,701.20 "," 43,922.80 ",nan,nan,43465,-578.05,439,1,0,0.504635
2023-05-19," 43,900.00 "," 44,016.80 "," 43,524.30 "," 43,967.20 ",43524.3,nan,43465,-578.05,444.5,1,0,1.00723
2023-05-18," 43,792.00 "," 44,057.80 "," 43,712.70 "," 43,775.50 ",44057.8,nan,42630,-578.05,432.65,1,0,0.143459
2023-05-17," 43,880.60 "," 43,955.00 "," 43,465.00 "," 43,721.20 ",43465,nan,42630,-578.05,430.95,1,0,0.585872
2023-05-16," 44,050.10 "," 44,114.70 "," 43,842.90 "," 43,903.20 ",44114.7,nan,42630,-578.05,425.55,0,0,0.137234
2023-05-15," 43,757.20 "," 44,075.00 "," 43,630.10 "," 43,999.80 ",nan,nan,42630,-578.05,451.05,0,0,0.840345
2023-05-12," 43,455.30 "," 43,872.00 "," 43,331.10 "," 43,757.20 ",nan,43695,42630,-578.05,461.3,0,0,0.973784
2023-05-11," 43,490.00 "," 43,644.80 "," 43,360.00 "," 43,461.80 ",nan,43695,nan,3269.65,444.55,1,1,0.234114
2023-05-10," 43,190.00 "," 43,350.00 "," 42,849.10 "," 43,315.00 ",nan,43695,nan,3269.65,455,0,1,1.07549
2023-05-09," 43,405.00 "," 43,515.00 "," 43,127.80 "," 43,202.20 ",nan,43695,nan,3269.65,448.65,0,1,0.172098
2023-05-08," 42,790.00 "," 43,450.00 "," 42,750.10 "," 43,316.00 ",nan,43695,nan,3269.65,451,0,1,1.30645
2023-05-05," 43,225.00 "," 43,584.30 "," 42,630.00 "," 42,712.20 ",42630,43695,43117,3269.65,427.75,0,1,0.192451
2023-05-04," 43,212.70 "," 43,695.00 "," 43,212.70 "," 43,657.80 ",43695,nan,40866.4,1097.65,390.35,0,0,1.01952
2023-05-03," 43,152.00 "," 43,348.00 "," 43,117.00 "," 43,311.60 ",43117,nan,40866.4,1097.65,418.5,1,0,0.449418
2023-05-02," 43,360.00 "," 43,479.00 "," 43,255.70 "," 43,367.20 ",43479,nan,40866.4,1097.65,424.4,0,0,0.257337
2023-04-28," 43,039.90 "," 43,273.10 "," 42,875.10 "," 43,217.40 ",nan,nan,40866.4,1097.65,424.45,0,0,0.792158
2023-04-27," 42,820.50 "," 43,036.20 "," 42,748.10 "," 43,003.10 ",nan,nan,40866.4,1097.65,425.2,1,0,0.593097
2023-04-26," 42,595.00 "," 42,858.20 "," 42,450.00 "," 42,823.20 ",nan,nan,40866.4,1097.65,435.1,0,0,0.871374
2023-04-25," 42,700.50 "," 42,852.00 "," 42,615.00 "," 42,696.80 ",nan,nan,40866.4,1097.65,447.35,0,0,0.191583
2023-04-24," 42,355.50 "," 42,712.50 "," 42,280.00 "," 42,652.30 ",nan,nan,40866.4,1097.65,446.85,0,0,0.872988
2023-04-21," 42,200.00 "," 42,390.70 "," 41,961.20 "," 42,146.00 ",nan,nan,40866.4,1097.65,450.85,1,0,0.438239
2023-04-20," 42,229.30 "," 42,381.70 "," 42,126.20 "," 42,276.50 ",nan,nan,40866.4,1097.65,463.55,1,0,0.355517
2023-04-19," 42,297.50 "," 42,375.80 "," 42,064.80 "," 42,178.40 ",nan,nan,40866.4,1097.65,486.3,1,0,0.269214
2023-04-18," 42,449.00 "," 42,538.00 "," 42,156.00 "," 42,335.50 ",nan,nan,40866.4,1097.65,509.1,0,0,0.423994
2023-04-17," 42,640.00 "," 42,640.00 "," 41,858.20 "," 42,343.70 ",nan,nan,40866.4,1097.65,537.4,0,0,1.14633
2023-04-13," 41,721.10 "," 42,230.00 "," 41,580.00 "," 42,189.70 ",nan,nan,40866.4,1097.65,530.1,0,0,1.44502
2023-04-12," 41,501.20 "," 41,665.00 "," 41,459.60 "," 41,637.80 ",nan,nan,40866.4,1097.65,559.95,0,0,0.427857
2023-04-11," 41,305.00 "," 41,517.70 "," 41,075.00 "," 41,487.20 ",nan,nan,39337.2,1097.65,597.05,1,0,0.993559
2023-04-10," 41,239.60 "," 41,239.70 "," 40,866.40 "," 40,978.20 ",40866.4,nan,39337.2,1097.65,589.85,1,0,1.31022
2023-04-06," 41,001.00 "," 41,425.00 "," 40,990.00 "," 41,169.70 ",41425,nan,39337.2,1097.65,596.55,1,0,1.71749
2023-04-05," 41,125.10 "," 41,239.00 "," 40,967.00 "," 41,142.30 ",nan,nan,39337.2,1097.65,593.55,0,1,1.77263
2023-04-03," 40,899.90 "," 41,050.00 "," 40,769.90 "," 41,013.90 ",nan,nan,39337.2,1097.65,626.6,0,1,2.24522
2023-03-31," 40,498.00 "," 40,912.90 "," 40,446.00 "," 40,833.60 ",nan,nan,39337.2,1097.65,633.55,0,1,0.949097
2023-03-29," 39,625.60 "," 39,957.40 "," 39,619.20 "," 39,867.60 ",nan,nan,39077.3,1097.65,604.1,1,0,3.15628
2023-03-28," 39,586.00 "," 39,645.70 "," 39,383.30 "," 39,588.80 ",nan,nan,39077.3,1097.65,604.2,1,0,3.73279
2023-03-27," 39,449.00 "," 39,750.00 "," 39,337.20 "," 39,486.40 ",39337.2,nan,39077.3,1097.65,621.95,0,0,2.98537
2023-03-24," 39,619.40 "," 39,834.00 "," 39,348.00 "," 39,423.80 ",nan,nan,39077.3,1097.65,633.8,0,0,2.95874
2023-03-23," 39,955.20 "," 40,273.00 "," 39,619.50 "," 39,703.80 ",40273,nan,39077.3,1097.65,638.05,1,0,2.28916
2023-03-22," 40,187.30 "," 40,198.00 "," 39,971.00 "," 40,119.30 ",nan,nan,39077.3,1097.65,644.95,1,0,0.369648
2023-03-21," 39,655.60 "," 40,129.50 "," 39,490.00 "," 40,046.80 ",nan,39847.3,39077.3,1097.65,655.4,1,0,2.99967
2023-03-20," 39,760.20 "," 39,760.20 "," 39,077.30 "," 39,482.30 ",39077.3,41765,nan,620.6,657.1,1,0,4.21291
2023-03-17," 39,660.00 "," 39,847.30 "," 39,136.80 "," 39,740.40 ",39847.3,41765,nan,620.6,662.25,1,0,5.02044
2023-03-16," 39,179.90 "," 39,598.80 "," 38,831.50 "," 39,396.20 ",38831.5,41765,nan,620.6,645.3,1,1,6.95866
2023-03-15," 39,980.00 "," 40,056.30 "," 39,108.00 "," 39,220.90 ",nan,41765,nan,620.6,623.3,0,1,6.42071
2023-03-14," 39,735.70 "," 39,949.80 "," 39,314.80 "," 39,643.40 ",nan,41765,nan,620.6,601.45,0,1,5.92575
2023-03-13," 40,500.00 "," 40,834.60 "," 39,586.70 "," 39,705.60 ",nan,41765,nan,620.6,594.85,0,1,5.27538
2023-03-10," 40,945.00 "," 41,050.00 "," 40,462.50 "," 40,614.50 ",nan,41765,41242.6,620.6,543.9,0,1,2.84822
2023-03-09," 41,721.20 "," 41,765.00 "," 41,368.70 "," 41,409.00 ",41765,nan,39982.5,1350.9,515.95,1,0,0.834436
2023-03-08," 41,348.80 "," 41,749.10 "," 41,242.60 "," 41,706.30 ",41242.6,nan,39982.5,1350.9,516.2,0,0,1.11182
2023-03-06," 41,599.70 "," 41,799.00 "," 41,425.30 "," 41,517.80 ",41799,nan,39982.5,1350.9,516.2,0,0,0.698759
2023-03-03," 40,785.50 "," 41,560.00 "," 40,755.30 "," 41,423.30 ",nan,nan,39982.5,1350.9,520.35,0,0,2.30471
2023-03-02," 40,820.10 "," 40,970.00 "," 40,550.00 "," 40,627.80 ",nan,nan,39982.5,1350.9,519.65,1,1,2.61358
2023-03-01," 40,600.10 "," 40,943.00 "," 40,522.40 "," 40,910.50 ",nan,nan,39982.5,1350.9,550.45,0,1,2.67987
2023-02-28," 40,600.00 "," 40,651.00 "," 40,280.00 "," 40,487.60 ",nan,40622,39982.5,1350.9,654.3,1,1,3.26202
2023-02-27," 40,075.10 "," 40,600.00 "," 39,982.50 "," 40,547.70 ",39982.5,42252,nan,-851.5,670.75,1,1,2.6318
2023-02-24," 40,455.30 "," 40,622.00 "," 40,061.70 "," 40,172.00 ",40622,42252,nan,-851.5,709.5,0,1,2.43893
2023-02-23," 40,038.00 "," 40,168.90 "," 39,597.80 "," 39,972.10 ",39597.8,42252,nan,-851.5,745.95,0,1,3.56841
2023-02-22," 40,545.00 "," 40,584.60 "," 39,919.70 "," 40,038.40 ",nan,42252,nan,-851.5,778,0,1,4.13563
2023-02-21," 40,820.00 "," 40,985.80 "," 40,550.70 "," 40,711.20 ",nan,42252,nan,-851.5,759.35,0,1,5.17173
2023-02-20," 41,250.20 "," 41,317.70 "," 40,636.20 "," 40,796.10 ",nan,42252,nan,-851.5,760.25,0,1,5.19295
2023-02-17," 41,550.00 "," 41,574.80 "," 40,950.00 "," 41,205.60 ",nan,42252,nan,-851.5,744.85,1,1,4.46072
2023-02-16," 41,977.10 "," 42,036.80 "," 41,665.00 "," 41,735.80 ",nan,42252,nan,-851.5,719.4,1,0,2.79257
2023-02-15," 41,625.80 "," 41,849.90 "," 41,522.80 "," 41,791.30 ",nan,42252,nan,-851.5,720.55,1,0,2.35248
2023-02-14," 41,500.20 "," 41,788.40 "," 41,277.00 "," 41,702.50 ",nan,42252,nan,-851.5,730.05,1,0,2.93064
2023-02-13," 41,644.80 "," 41,733.00 "," 41,230.00 "," 41,381.90 ",nan,42252,nan,-851.5,735.15,1,0,3.04116
2023-02-10," 41,510.00 "," 41,738.60 "," 41,510.00 "," 41,648.80 ",nan,42252,nan,-851.5,738.6,1,0,2.33022
2023-02-09," 41,600.00 "," 41,752.30 "," 41,365.00 "," 41,716.80 ",nan,42252,nan,-851.5,756.7,1,0,2.67139
2023-02-08," 41,555.60 "," 41,921.30 "," 41,520.00 "," 41,674.70 ",nan,42252,nan,-851.5,768,1,0,2.06011
2023-02-07," 41,605.30 "," 41,749.40 "," 41,242.30 "," 41,641.80 ",nan,42252,nan,-851.5,786.4,1,0,2.71517
2023-02-06," 41,660.10 "," 41,863.00 "," 41,405.00 "," 41,506.90 ",nan,42252,nan,-851.5,788.85,0,0,3.18549
2023-02-03," 41,255.00 "," 41,684.80 "," 40,766.00 "," 41,638.20 ",nan,42252,nan,-851.5,805.3,0,0,4.67962
2023-02-02," 40,289.00 "," 41,040.90 "," 40,005.60 "," 40,937.80 ",nan,42252,nan,-851.5,800.7,1,0,6.46549
2023-02-01," 41,500.00 "," 42,252.00 "," 39,718.70 "," 40,727.50 ",42252,43072,nan,-851.5,782.9,1,0,7.92247
2023-01-31," 40,855.60 "," 41,169.30 "," 40,470.00 "," 41,063.20 ",nan,43072,nan,-851.5,671.85,0,0,7.19869
2023-01-30," 40,267.80 "," 41,129.00 "," 39,736.20 "," 40,704.50 ",39736.2,43072,nan,-851.5,656.85,0,0,8.88136
2023-01-27," 41,740.00 "," 41,800.10 "," 40,421.60 "," 40,661.80 ",nan,43072,nan,-851.5,617.4,0,0,7.30979
2023-01-25," 42,700.10 "," 42,705.70 "," 41,550.00 "," 41,641.80 ",nan,43072,41972.9,-851.5,587.4,0,1,3.82423
2023-01-24," 43,000.00 "," 43,072.00 "," 42,653.60 "," 42,762.20 ",43072,nan,41972.9,372.2,542.7,1,1,1.26973
2023-01-23," 42,824.40 "," 42,995.00 "," 42,725.00 "," 42,862.00 ",nan,42805,41972.9,372.2,549.45,1,1,0.319514
2023-01-20," 42,455.10 "," 42,709.00 "," 42,335.30 "," 42,542.00 ",nan,42805,nan,3427.2,587.05,1,1,1.20751
2023-01-19," 42,450.00 "," 42,558.30 "," 42,281.00 "," 42,350.00 ",nan,42805,nan,3427.2,609.05,1,1,0.162928
2023-01-18," 42,401.00 "," 42,611.00 "," 42,216.00 "," 42,523.20 ",nan,42805,nan,3427.2,632.9,1,1,0.722429
2023-01-17," 42,205.00 "," 42,489.80 "," 41,972.90 "," 42,341.30 ",41972.9,42908.5,nan,3427.2,675.25,1,1,1.85302
2023-01-16," 42,633.00 "," 42,805.00 "," 42,192.00 "," 42,301.20 ",42805,42908.5,nan,3427.2,673.85,1,1,2.87181
2023-01-13," 42,250.00 "," 42,595.00 "," 42,023.00 "," 42,500.30 ",nan,42908.5,nan,3427.2,659.8,1,1,3.47274
2023-01-12," 42,350.00 "," 42,500.90 "," 41,910.00 "," 42,213.00 ",nan,42908.5,nan,3427.2,654.65,1,1,3.73219
2023-01-11," 42,250.00 "," 42,492.80 "," 41,880.00 "," 42,393.30 ",41880,42908.5,nan,3427.2,660.85,1,1,3.89304
2023-01-10," 42,700.00 "," 42,774.80 "," 42,005.10 "," 42,216.70 ",nan,43710,nan,3427.2,639.1,1,1,4.89311
2023-01-09," 42,496.40 "," 42,908.50 "," 42,353.00 "," 42,767.30 ",42908.5,43710,nan,3427.2,611.4,0,1,4.1054
2023-01-06," 42,755.30 "," 42,839.80 "," 42,052.00 "," 42,358.50 ",42052,43710,nan,3427.2,602.35,0,1,4.78692
2023-01-05," 43,255.30 "," 43,300.00 "," 42,473.60 "," 42,770.90 ",nan,44248.6,nan,3427.2,584.75,0,0,3.83234
2023-01-04," 43,595.20 "," 43,710.00 "," 43,031.00 "," 43,136.20 ",43710,44248.6,nan,3427.2,572.05,1,0,2.57029
2023-01-03," 43,388.80 "," 43,661.00 "," 43,348.30 "," 43,609.30 ",nan,44248.6,nan,3427.2,556.25,1,0,0.598496
2023-01-02," 43,248.10 "," 43,535.00 "," 43,136.10 "," 43,393.80 ",nan,44248.6,nan,3427.2,552.75,0,0,0.740373
2022-12-30," 43,501.10 "," 43,606.20 "," 43,002.00 "," 43,165.90 ",nan,44248.6,nan,3427.2,550.95,1,0,1.23315
2022-12-29," 42,710.00 "," 43,265.00 "," 42,486.40 "," 43,202.20 ",nan,44248.6,nan,3427.2,536.45,0,0,2.41738
2022-12-28," 42,750.00 "," 43,034.40 "," 42,716.20 "," 42,835.80 ",nan,44248.6,nan,3427.2,516.3,0,0,1.74582
2022-12-27," 42,805.30 "," 42,926.60 "," 42,373.10 "," 42,852.80 ",nan,44248.6,nan,3427.2,519,0,0,2.53501
2022-12-26," 41,800.10 "," 42,845.00 "," 41,640.20 "," 42,653.90 ",41640.2,44248.6,nan,3427.2,505.7,0,0,4.2208
2022-12-23," 42,100.00 "," 42,330.00 "," 41,657.50 "," 41,735.50 ",nan,44248.6,nan,3427.2,462.95,0,0,4.18101
2022-12-22," 42,930.00 "," 43,084.00 "," 42,330.00 "," 42,471.20 ",nan,44248.6,nan,3427.2,448.3,0,1,2.22178
2022-12-21," 43,530.00 "," 43,688.00 "," 42,446.00 "," 42,765.30 ",nan,44248.6,nan,3427.2,427.75,0,1,1.95395
2022-12-20," 43,390.00 "," 43,488.00 "," 43,045.80 "," 43,439.50 ",nan,44248.6,43177.2,3427.2,385,1,1,0.906318
2022-12-19," 43,375.20 "," 43,567.20 "," 43,235.60 "," 43,534.80 ",nan,nan,43177.2,817.6,368.1,0,1,0.687266
2022-12-16," 43,400.00 "," 43,654.70 "," 43,185.00 "," 43,286.80 ",nan,nan,43177.2,817.6,364,0,1,0.235176
2022-12-15," 44,050.00 "," 44,197.00 "," 43,482.30 "," 43,576.50 ",nan,nan,43177.2,817.6,356.55,0,0,0.215942
2022-12-14," 44,199.90 "," 44,248.60 "," 44,125.20 "," 44,166.20 ",44248.6,nan,43177.2,817.6,333.3,0,0,0.092718
2022-12-13," 43,927.00 "," 44,092.00 "," 43,900.30 "," 44,071.00 ",nan,nan,43177.2,817.6,336.65,1,0,0.38733
2022-12-12," 43,625.00 "," 43,935.90 "," 43,561.00 "," 43,876.10 ",nan,nan,43177.2,817.6,343.8,0,0,0.718159
2022-12-09," 43,855.60 "," 43,986.70 "," 43,551.00 "," 43,773.10 ",nan,nan,43177.2,817.6,338.6,0,0,0.507389
2022-12-08," 43,225.10 "," 43,797.00 "," 43,225.10 "," 43,752.50 ",nan,nan,43162,817.6,352.2,0,0,1.20553
2022-12-07," 43,341.60 "," 43,541.00 "," 43,177.20 "," 43,331.60 ",43177.2,nan,43162,817.6,346.5,1,0,0.356322
2022-12-06," 43,380.00 "," 43,562.00 "," 43,320.00 "," 43,457.80 ",nan,nan,43162,817.6,341.15,1,0,0.317089
2022-12-05," 43,412.30 "," 43,574.80 "," 43,211.10 "," 43,538.90 ",43574.8,nan,43050.1,817.6,353.1,1,0,0.753005
2022-12-02," 43,245.00 "," 43,387.80 "," 43,162.00 "," 43,336.00 ",43162,nan,43050.1,817.6,357.1,1,0,0.401629
2022-12-01," 43,680.40 "," 43,699.00 "," 43,323.00 "," 43,475.20 ",43699,nan,43050.1,817.6,371.9,1,0,0.34997
2022-11-30," 43,344.40 "," 43,525.00 "," 43,152.80 "," 43,452.10 ",nan,nan,43050.1,817.6,371.4,1,0,0.68892
2022-11-29," 43,205.00 "," 43,492.50 "," 43,205.00 "," 43,293.80 ",nan,nan,42255,817.6,377.5,1,0,0.204995
2022-11-28," 43,050.10 "," 43,400.00 "," 43,050.10 "," 43,275.20 ",43050.1,nan,42255,817.6,381.8,0,0,0.52016
2022-11-25," 43,340.00 "," 43,566.10 "," 43,140.00 "," 43,291.80 ",43566.1,nan,42255,817.6,395.35,0,0,0.350759
2022-11-24," 42,850.00 "," 43,090.00 "," 42,750.00 "," 43,045.60 ",nan,nan,42255,817.6,388.8,0,0,0.686714
2022-11-23," 42,555.60 "," 42,866.00 "," 42,552.40 "," 42,746.70 ",nan,nan,42255,817.6,396.85,1,0,0.454422
2022-11-22," 42,449.00 "," 42,516.60 "," 42,380.00 "," 42,478.80 ",nan,nan,41469,817.6,407.65,1,0,0.232469
2022-11-21," 42,349.80 "," 42,420.00 "," 42,255.00 "," 42,366.00 ",42255,nan,41469,817.6,441.4,1,0,0.262003
2022-11-18," 42,598.00 "," 42,614.10 "," 42,294.00 "," 42,505.20 ",nan,nan,41469,817.6,453.8,1,0,0.496998
2022-11-17," 42,472.20 "," 42,660.00 "," 42,410.20 "," 42,531.60 ",nan,nan,41469,817.6,458.95,1,0,0.285318
2022-11-16," 42,465.10 "," 42,666.00 "," 42,421.00 "," 42,579.90 ",42666,nan,41469,817.6,472.5,1,0,0.373181
2022-11-15," 42,305.10 "," 42,561.10 "," 42,226.00 "," 42,483.70 ",nan,nan,41469,817.6,501.3,0,0,0.606586
2022-11-14," 42,325.10 "," 42,371.00 "," 42,100.00 "," 42,202.70 ",nan,nan,41469,817.6,530.3,0,0,0.243231
2022-11-11," 42,350.00 "," 42,438.70 "," 42,053.40 "," 42,293.30 ",nan,nan,40990,817.6,551.5,0,0,0.567229
2022-11-10," 41,550.00 "," 41,795.00 "," 41,469.00 "," 41,731.10 ",41469,nan,40990,817.6,543.75,1,0,0.62795
2022-11-09," 42,010.20 "," 42,098.60 "," 41,841.10 "," 41,926.40 ",42098.6,nan,40990,817.6,547.8,1,0,0.203452
2022-11-07," 41,869.00 "," 41,900.00 "," 41,489.70 "," 41,845.20 ",nan,nan,40990,817.6,576.8,1,0,0.849798
2022-11-04," 41,505.00 "," 41,646.80 "," 41,203.90 "," 41,419.00 ",nan,nan,39903.2,817.6,576.95,1,0,0.519327
2022-11-03," 41,000.10 "," 41,600.00 "," 40,990.00 "," 41,458.70 ",40990,nan,39903.2,817.6,578.95,1,0,1.1304
2022-11-02," 41,580.00 "," 41,598.30 "," 41,232.50 "," 41,312.70 ",nan,nan,39903.2,817.6,607.9,1,0,0.194129
2022-11-01," 41,650.00 "," 41,825.10 "," 41,330.60 "," 41,477.30 ",41825.1,nan,39903.2,817.6,625.75,1,0,0.353808
2022-10-31," 41,399.00 "," 41,522.10 "," 41,270.00 "," 41,466.80 ",nan,nan,39903.2,817.6,671.45,1,0,0.474597
2022-10-28," 41,450.00 "," 41,636.80 "," 41,015.00 "," 41,149.50 ",nan,nan,39903.2,817.6,691.5,1,0,0.326736
2022-10-27," 41,475.00 "," 41,500.00 "," 41,175.00 "," 41,283.30 ",nan,nan,39903.2,817.6,700.1,1,0,0.262334
2022-10-25," 41,530.80 "," 41,540.00 "," 41,035.60 "," 41,111.20 ",nan,nan,39903.2,817.6,721.1,0,0,0.18377
2022-10-24," 41,250.00 "," 41,392.10 "," 41,110.00 "," 41,270.00 ",nan,nan,39903.2,817.6,750.8,0,0,0.387691
2022-10-21," 40,493.30 "," 41,030.00 "," 40,396.50 "," 40,788.30 ",nan,nan,38520.6,817.6,781.6,1,0,0.96057
2022-10-20," 40,198.20 "," 40,259.00 "," 39,903.20 "," 40,205.30 ",39903.2,nan,38520.6,817.6,782,1,1,1.95123
2022-10-19," 40,500.10 "," 40,668.40 "," 40,245.20 "," 40,401.80 ",40668.4,nan,38520.6,817.6,787.55,0,1,2.42405
2022-10-18," 40,300.00 "," 40,496.80 "," 40,214.00 "," 40,380.10 ",nan,nan,38520.6,817.6,806.05,0,1,3.08677
2022-10-17," 39,350.00 "," 40,045.00 "," 39,223.80 "," 39,975.80 ",nan,39750,38520.6,817.6,813.8,0,1,5.47285
2022-10-14," 39,500.00 "," 39,677.20 "," 39,320.00 "," 39,395.30 ",nan,39750,nan,6926.45,809.5,1,1,5.24114
2022-10-13," 39,001.10 "," 39,166.50 "," 38,520.60 "," 38,738.70 ",38520.6,39750,nan,6926.45,795.85,1,0,6.73577
2022-10-12," 38,825.10 "," 39,270.10 "," 38,717.00 "," 39,214.70 ",nan,39750,nan,6926.45,832.6,1,0,6.58268
2022-10-11," 39,188.00 "," 39,271.70 "," 38,733.30 "," 38,810.20 ",nan,39750,nan,6926.45,820.6,1,0,6.54323
2022-10-10," 38,743.00 "," 39,447.00 "," 38,610.00 "," 39,216.60 ",nan,39750,nan,6926.45,809.2,1,0,6.84073
2022-10-07," 39,228.00 "," 39,374.70 "," 38,893.40 "," 39,291.10 ",nan,41724.2,nan,6926.45,789.4,0,0,6.15693
2022-10-06," 39,500.00 "," 39,750.00 "," 39,340.10 "," 39,378.20 ",39750,41724.2,nan,6926.45,804.25,0,0,5.07912
