date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,826.65,853.0,826.65,849.8,300150,DB,853.0,853.0,,high,,0,,,,,,,,,,,
2025-12-01 09:30:00,849.8,851.35,843.5,843.5,132675,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 09:45:00,843.5,844.2,838.1,838.1,32625,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 10:00:00,838.1,842.15,838.1,839.35,26100,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 10:15:00,839.35,839.8,838.7,839.8,10875,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 10:30:00,839.8,841.95,836.45,837.9,29725,ISB,,,,,,1,,,,,,1.0,853.0,853.0,,,
2025-12-01 10:45:00,837.9,838.65,835.2,836.15,18850,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 11:00:00,836.15,837.65,835.7,835.7,15225,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 11:15:00,835.7,836.35,832.65,834.0,19575,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 11:30:00,834.0,834.0,829.25,830.15,31175,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 11:45:00,830.15,830.3,828.6,829.85,48575,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 12:00:00,829.85,829.85,828.1,828.65,17400,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 12:15:00,828.65,829.55,827.0,827.0,84100,ISB,,,,,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 12:30:00,827.0,827.0,824.25,826.5,47125,DB,824.25,,824.25,low,,0,,,,,,1.0,853.0,853.0,,,
2025-12-01 12:45:00,826.5,827.5,825.65,827.5,12325,DB,,,,,,1,,,,,,1.0,853.0,853.0,,,
2025-12-01 13:00:00,827.5,827.8,825.8,826.6,14500,DB,827.8,827.8,,high,,1,,,,,,1.0,853.0,827.8,,,
2025-12-01 13:15:00,826.6,827.0,823.0,824.15,29725,DB,823.0,,823.0,low,,0,,,,,,1.0,827.8,827.8,,,
2025-12-01 13:30:00,824.15,826.3,823.25,825.7,13050,ISB,,,,,,0,,,,,,1.0,827.8,827.8,,,
2025-12-01 13:45:00,825.7,827.65,824.95,824.95,18850,DB,827.65,827.65,,high,,1,,,,,,1.0,827.8,827.65,,,
