date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,1007.5,1009.3,998.7,1003.75,116775,DB,1009.3,1009.3,,high,,0,,,,,,,,,,,
2025-12-01 09:30:00,1003.75,1003.75,998.15,1000.75,93150,DB,,,,,,0,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 09:45:00,1000.75,1000.75,995.4,997.85,37800,DB,995.4,,995.4,low,,0,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 10:00:00,997.85,1000.2,997.85,999.4,35100,ISB,,,,,,1,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 10:15:00,999.4,1001.9,999.4,1001.15,15525,DB,,,,,,1,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 10:30:00,1001.15,1006.0,999.6,1005.9,46575,DB,,,,,,0,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 10:45:00,1005.9,1005.95,1003.0,1004.0,40500,ISB,,,,,,0,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 11:00:00,1004.0,1005.5,1002.15,1003.0,21600,ISB,,,,,,0,,,,,,1.0,1009.3,1009.3,,,
2025-12-01 11:15:00,1003.0,1007.65,1003.0,1007.05,25650,DB,1007.65,1007.65,,high,,1,,,,,,1.0,1009.3,1007.65,,,
2025-12-01 11:30:00,1007.05,1012.3,1003.0,1003.0,78975,DB,1012.3,1012.3,,high,,1,,,,,,1.0,1007.65,,995.4,1007.65,1007.65
2025-12-01 11:45:00,1003.0,1004.8,1000.25,1003.05,23625,DB,,,,,,1,,,,,,-1.0,995.4,,995.4,,
2025-12-01 12:00:00,1003.05,1004.15,1000.0,1000.85,51300,DB,,,,,,0,,,,,,-1.0,995.4,,995.4,,
2025-12-01 12:15:00,1000.85,1003.0,999.3,1001.95,29700,DB,999.3,,999.3,low,,1,,,,,,-1.0,995.4,,999.3,,
2025-12-01 12:30:00,1001.95,1003.35,1000.5,1002.6,20925,DB,,,,,,1,,,,,,-1.0,999.3,,999.3,,
2025-12-01 12:45:00,1002.6,1006.35,1002.2,1006.35,39825,DB,,,,,,0,,,,,,-1.0,999.3,,999.3,,
2025-12-01 13:00:00,1006.35,1010.0,1006.2,1007.2,94500,DB,1010.0,1010.0,,high,,0,,,,,,-1.0,999.3,,999.3,,
2025-12-01 13:15:00,1007.2,1007.6,1005.8,1005.8,16200,DB,,,,,,0,,,,,,-1.0,999.3,,999.3,,
2025-12-01 13:30:00,1005.8,1006.8,1002.65,1005.7,56700,DB,1002.65,,1002.65,low,,1,,,,,,-1.0,999.3,,1002.65,,
