date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,535.5,538.4,532.85,538.25,3490250,DB,532.85,,532.85,low,,0,,,,,,,,,,,
2025-12-01 09:30:00,538.15,540.25,537.6,538.15,2094150,DB,540.25,540.25,,high,,0,,,,,,-1.0,532.85,,532.85,,
2025-12-01 09:45:00,538.15,539.2,537.2,538.05,635950,DB,,,,,,0,,,,,,-1.0,532.85,,532.85,,
2025-12-01 10:00:00,538.05,538.3,536.0,536.75,662400,DB,,,,,,1,,,,,,-1.0,532.85,,532.85,,
2025-12-01 10:15:00,536.75,538.15,535.85,537.2,302450,DB,,,,,,1,,,,,,-1.0,532.85,,532.85,,
2025-12-01 10:30:00,537.2,537.35,534.1,534.95,339250,DB,,,,,,0,,,,,,-1.0,532.85,,532.85,,
2025-12-01 10:45:00,534.95,534.95,532.5,533.15,668150,DB,,,,,,0,,,,,,-1.0,532.85,540.25,,532.85,532.85
2025-12-01 11:00:00,533.15,534.5,532.0,533.6,580750,DB,532.0,,532.0,low,,0,,,,,,1.0,540.25,540.25,,,
2025-12-01 11:15:00,533.6,535.4,533.35,535.0,265650,DB,,,,,,1,,,,,,1.0,540.25,540.25,,,
2025-12-01 11:30:00,535.0,536.3,534.45,534.9,273700,DB,536.3,536.3,,high,,1,,,,,,1.0,540.25,536.3,,,
2025-12-01 11:45:00,534.9,535.3,533.15,535.1,269100,DB,533.15,,533.15,low,,1,,,,,,1.0,536.3,536.3,,,
2025-12-01 12:00:00,535.1,535.45,534.15,534.2,116150,DB,535.45,535.45,,high,,1,,,,,,1.0,536.3,535.45,,,
2025-12-01 12:15:00,534.2,534.7,533.2,533.65,274850,DB,,,,,,1,,,,,,1.0,535.45,535.45,,,
2025-12-01 12:30:00,533.65,534.35,532.65,534.25,338100,DB,532.65,,532.65,low,,1,,,,,,1.0,535.45,535.45,,,
2025-12-01 12:45:00,534.25,536.25,533.6,536.0,230000,DB,,,,,,0,,,,,,1.0,535.45,,532.65,535.45,535.45
2025-12-01 13:00:00,536.0,536.15,534.8,535.25,127650,ISB,,,,,,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 13:15:00,535.25,535.95,534.5,534.5,92000,ISB,,,,,,1,,,,,,-1.0,532.65,,532.65,,
2025-12-01 13:30:00,534.5,537.2,534.3,536.75,219650,DB,537.2,537.2,,high,,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 13:45:00,536.75,536.9,536.1,536.3,124200,ISB,,,,,,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 14:00:00,536.3,536.7,535.1,535.45,167900,ISB,,,,,0.5852299117510409,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 14:15:00,535.45,535.7,534.6,535.0,186300,ISB,,,,,0.6596673789835463,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 14:30:00,535.0,535.35,534.2,534.45,148350,DB,,,,,0.7155468822599962,0,,,,,,-1.0,532.65,,532.65,,
2025-12-01 14:45:00,534.45,534.55,532.75,533.7,181700,DB,532.75,,532.75,low,0.8283693224125177,0,,,,,,-1.0,532.65,,532.75,,
2025-12-01 15:00:00,533.7,535.95,533.7,535.85,447350,DB,,,,,0.6515264333581534,0,,,,,,-1.0,532.75,,532.75,,
2025-12-01 15:15:00,535.75,536.2,534.7,534.85,483000,DB,,,,,0.04673333956444527,0,,,,,,-1.0,532.75,,532.75,,
2025-12-02 09:15:00,533.7,536.55,533.7,535.7,719900,OSB,,,,,0.3733432891543774,0,,,,,,-1.0,532.75,,532.75,,
2025-12-02 09:30:00,535.7,536.2,534.4,534.8,503700,ISB,,,,,0.07479431563200772,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 09:45:00,534.8,536.85,533.3,536.0,377200,OSB,,,,,0.5037313432835906,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 10:00:00,536.0,536.9,535.55,536.05,331200,DB,,,,,0.09327488107452664,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 10:15:00,536.05,536.6,535.65,536.15,123050,ISB,,,,,0.09325748391308403,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 10:30:00,536.15,536.9,535.8,536.35,579600,ISB,,,,,0.10254497995713027,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 10:45:00,536.35,537.45,535.45,536.7,481850,OSB,537.45,537.45,,high,0.232904788522452,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 11:00:00,536.7,536.7,535.7,535.85,170200,ISB,,,,,0.027992908463185077,1,,,,,,-1.0,532.75,,532.75,,
2025-12-02 11:15:00,535.85,536.75,535.3,536.45,378350,DB,535.3,,535.3,low,0.2143722620934087,1,,,,,,-1.0,532.75,,535.3,,
2025-12-02 11:30:00,536.45,538.0,535.8,537.2,300150,DB,,,,,0.26061057334327825,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 11:45:00,537.2,538.2,536.6,537.0,240350,DB,,,,,0.07448789571694177,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 12:00:00,537.0,537.8,536.6,537.0,227700,ISB,,,,,0.07448789571694177,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 12:15:00,537.0,538.5,537.0,538.5,312800,DB,,,,,0.2785515320334262,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 12:30:00,538.3,540.0,538.3,539.1,882050,DB,540.0,540.0,,high,0.14839547393805755,0,,,,,,-1.0,535.3,,535.3,,
2025-12-02 12:45:00,539.1,539.25,537.45,538.15,388700,DB,,,,,0.13007525782773052,0,,,,,,-1.0,535.3,,535.3,,
2025-12-02 13:00:00,538.15,539.1,537.5,538.5,200100,ISB,,,,,0.18570102135561745,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 13:15:00,538.5,539.2,538.2,538.5,190900,ISB,,,,,0.05571030640667679,1,,,,,,-1.0,535.3,,535.3,,
2025-12-02 13:30:00,538.5,539.0,537.35,537.55,292100,DB,537.35,,537.35,low,0.0372058413170741,1,,,,,,-1.0,535.3,,537.35,,
2025-12-02 13:45:00,537.55,538.45,537.45,538.15,166750,ISB,,,,,0.13007525782773052,1,,,,,,-1.0,537.35,,537.35,,
2025-12-02 14:00:00,538.15,542.0,538.0,541.55,811900,DB,,,,,0.6555258055581118,0,,,,,,-1.0,537.35,,537.35,,
2025-12-02 14:15:00,541.55,542.2,539.5,539.9,580750,DB,542.2,542.2,,high,0.07408779403592837,0,,,,,,-1.0,537.35,,537.35,,
2025-12-02 14:30:00,539.9,540.45,539.1,540.45,438150,DB,539.1,,539.1,low,0.24979184013322653,0,,,,,,-1.0,537.35,,539.1,,
2025-12-02 14:45:00,540.45,541.25,539.6,540.0,541650,DB,541.25,541.25,,high,0.07407407407406986,1,,,,,,-1.0,539.1,,539.1,,
2025-12-02 15:00:00,540.0,541.2,539.65,540.15,600300,ISB,,,,,0.09256687957048969,1,,,,,,-1.0,539.1,,539.1,,
2025-12-02 15:15:00,540.15,541.2,539.0,540.95,1244300,DB,539.0,,539.0,low,0.3604769387189288,1,,,,,,-1.0,539.1,541.25,,539.1,539.1
2025-12-03 09:15:00,541.4,542.9,537.5,539.9,1076400,OSB,542.9,542.9,,high,0.4445267642155913,1,,,,,,1.0,541.25,,539.0,541.25,541.25
2025-12-03 09:30:00,539.9,540.55,536.35,537.95,1217850,DB,,,,,0.29742541128358074,1,,,,,,-1.0,539.0,542.9,,539.0,539.0
2025-12-03 09:45:00,537.95,538.0,535.65,535.85,488750,DB,,,,,0.28853313477290915,0,,,,,,1.0,542.9,542.9,,,
2025-12-03 10:00:00,535.85,536.35,534.5,535.1,507150,DB,,,,,0.5026061057334411,0,,,,,,1.0,542.9,542.9,,,
2025-12-03 10:15:00,535.1,537.45,534.15,536.1,587650,OSB,534.15,,534.15,low,0.9181969949916612,1,,,,,,1.0,542.9,542.9,,,
2025-12-03 10:30:00,536.1,538.0,534.6,535.0,295550,DB,538.0,538.0,,high,0.8347245409015025,1,,,,,,1.0,542.9,538.0,,,
2025-12-03 10:45:00,535.0,536.25,535.0,535.5,140300,ISB,,,,,0.7605268039324842,1,,,,,,1.0,538.0,538.0,,,
2025-12-03 11:00:00,535.5,535.9,534.6,534.9,150650,ISB,,,,,0.8347245409015025,1,,,,,,1.0,538.0,538.0,,,
