date,open,high,low,close,volume,bar_type,swing_point,swing_high,swing_low,swing,mvf,ldv,weekly_open,weekly_high,weekly_low,weekly_close,lwv,direction,dow_point,peak,trough,intersection,dow_cross
2025-12-01 09:15:00,156.73,157.45,156.51,156.79,2220000,DB,156.51,,156.51,low,,0,,,,,,,,,,,
2025-12-01 09:30:00,156.79,157.75,156.71,157.65,1065000,DB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 09:45:00,157.65,157.85,157.3,157.69,890000,DB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 10:00:00,157.69,159.1,157.62,159.05,3610000,DB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 10:15:00,159.05,159.05,158.46,158.6,820000,ISB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 10:30:00,158.6,158.89,158.11,158.15,1030000,ISB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 10:45:00,158.15,158.18,157.7,158.05,700000,ISB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 11:00:00,158.05,158.61,157.82,158.45,980000,ISB,,,,,,1,,,,,,-1.0,156.51,,156.51,,
2025-12-01 11:15:00,158.45,160.11,158.45,159.8,5490000,DB,,,,,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 11:30:00,159.8,160.8,159.62,160.14,2875000,DB,160.8,160.8,,high,,0,,,,,,-1.0,156.51,,156.51,,
2025-12-01 11:45:00,160.14,160.15,159.5,160.1,1110000,DB,159.5,,159.5,low,,0,,,,,,-1.0,156.51,,159.5,,
2025-12-01 12:00:00,160.1,160.16,159.58,159.75,870000,DB,160.16,160.16,,high,,1,,,,,,-1.0,159.5,,159.5,,
2025-12-01 12:15:00,159.75,159.8,159.36,159.71,630000,DB,,,,,,1,,,,,,-1.0,159.5,160.16,,159.5,159.5
2025-12-01 12:30:00,159.71,159.8,158.88,159.16,885000,DB,,,,,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 12:45:00,159.16,159.39,159.05,159.3,300000,ISB,,,,,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 13:00:00,159.3,159.39,159.03,159.27,310000,ISB,,,,,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 13:15:00,159.27,159.69,158.56,158.61,750000,DB,,,,,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 13:30:00,158.61,159.29,158.5,159.19,575000,DB,158.5,,158.5,low,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 13:45:00,159.19,159.25,159.04,159.13,240000,ISB,,,,,,0,,,,,,1.0,160.16,160.16,,,
2025-12-01 14:00:00,159.13,159.47,158.95,159.36,730000,DB,159.47,159.47,,high,0.25727911646587914,0,,,,,,1.0,160.16,159.47,,,
2025-12-01 14:15:00,159.36,159.41,158.8,158.94,400000,DB,,,,,0.0880835535422086,1,,,,,,1.0,159.47,159.47,,,
2025-12-01 14:30:00,158.94,159.04,158.85,158.89,430000,ISB,,,,,0.025174649128322766,0,,,,,,1.0,159.47,159.47,,,
