Date,Open,High,Low,Close,SSC,plot_dowPeak,plot_dowTrough,last_dow_profit,ATR20,LDV4,LWV4,MVF
13/12/2022,18630,18718,18575.6,18703.9,nan,nan,18155.3,89.25,155.75,1,0,0.685688
12/12/2022,18520,18638.7,18456.2,18605.2,18456.2,nan,18155.3,89.25,156,1,0,0.80112
9/12/2022,18760,18777,18515,18583.7,nan,nan,18155.3,89.25,151.5,0,0,0.369411
8/12/2022,18675,18740.9,18637.3,18720.2,nan,nan,18155.3,89.25,155.75,1,0,0.442571
7/12/2022,18680.2,18774.7,18650.4,18670.2,nan,nan,18155.3,89.25,159.9,1,0,0.106319
6/12/2022,18731.3,18790,18682.4,18771.4,nan,nan,18155.3,89.25,163.3,0,0,0.47386
5/12/2022,18798.9,18856.4,18710.5,18817.8,nan,nan,18155.3,89.25,165.95,1,0,0.570206
2/12/2022,18949,18949,18760,18812.5,nan,nan,18155.3,89.25,166.2,0,0,0.279069
1/12/2022,18957.7,18998.9,18890,18948.3,18998.9,nan,18155.3,89.25,164.3,0,0,0.307679
30/11/2022,18736,18905,18721.2,18874.5,nan,nan,18155.3,89.25,163.7,0,0,0.812207
29/11/2022,18692,18797.7,18670.2,18733.6,nan,nan,18155.3,89.25,163.25,0,0,0.338696
28/11/2022,18585,18742.3,18566.2,18694.1,nan,nan,18155.3,89.25,168.45,0,0,0.684441
25/11/2022,18631.2,18668.2,18581.2,18646.1,nan,nan,18155.3,89.25,167.9,0,0,0.34833
24/11/2022,18310,18487.8,18297.2,18460.2,nan,nan,18155.3,89.25,165.65,0,0,0.883252
23/11/2022,18355,18358,18264.9,18286.8,nan,nan,18030,89.25,163,0,0,0.119485
22/11/2022,18221.3,18293.9,18171.5,18281,nan,nan,18030,89.25,170.45,0,0,0.598709
21/11/2022,18306.1,18306.1,18155.3,18192.2,18155.3,nan,18030,89.25,172.85,0,0,0.202834
18/11/2022,18396,18417,18256.5,18355.9,nan,nan,18030,89.25,171.6,1,0,0.541515
17/11/2022,18400,18473.6,18346.1,18378.4,nan,nan,18030,89.25,170.65,1,0,0.17575
16/11/2022,18462,18493.2,18387.5,18451.9,18493.2,nan,18030,89.25,176.2,1,0,0.348746
15/11/2022,18439,18488.8,18342.2,18462,nan,nan,18030,89.25,182.15,0,0,0.64917
14/11/2022,18432.7,18455,18362.7,18379.2,nan,nan,18030,89.25,192.6,0,0,0.0900474
11/11/2022,18332.5,18440,18320,18424,nan,nan,18008,89.25,197.4,0,0,0.564481
10/11/2022,18110,18149.9,18030,18092.7,18030,nan,18008,89.25,189.15,1,0,0.346273
9/11/2022,18345,18375.2,18183.3,18216.8,18375.2,nan,18008,89.25,194.2,1,0,0.183896
7/11/2022,18294.9,18308.5,18119.5,18264.2,nan,nan,18008,89.25,198.55,1,0,0.791989
4/11/2022,18135,18220.8,18069.9,18194,nan,nan,17642.6,89.25,195.8,1,0,0.682368
3/11/2022,18046.9,18158.9,18008,18118.8,18008,nan,17642.6,89.25,195.8,1,0,0.61152
2/11/2022,18227,18229.5,18117,18146.8,18229.5,nan,17642.6,89.25,208.9,0,0,0.163666
1/11/2022,18161.1,18225,18112,18211.2,nan,nan,17642.6,89.25,215.65,0,0,0.54472
31/10/2022,17948,18061.8,17926.1,18051,nan,nan,17642.6,89.25,229.2,0,0,0.692204
28/10/2022,17781,17887.1,17773.3,17830.2,nan,nan,17642.6,89.25,230.5,1,0,0.319121
27/10/2022,17795.1,17818.5,17655,17721.7,nan,nan,17385.3,89.25,232.2,1,1,0.376375
25/10/2022,17772.1,17790,17642.6,17655,17642.6,nan,17385.3,89.25,235.45,1,1,0.0699521
24/10/2022,17730,17807,17716.5,17732.5,17807,nan,17385.3,89.25,245.8,1,1,0.0902295
21/10/2022,17588,17665.5,17495,17564.5,nan,nan,17100,89.25,251.5,1,1,0.395401
20/10/2022,17408,17560,17385.3,17540.7,17385.3,nan,17100,89.25,253.25,1,1,1.48632
19/10/2022,17535.1,17599.4,17457,17494.7,17599.4,nan,17100,89.25,253.5,0,1,1.54781
18/10/2022,17443,17538.7,17432,17502,nan,17367,17100,89.25,262.15,0,1,2.20833
17/10/2022,17155,17324,17100,17300.3,17100,17444,nan,-308.75,261.9,0,1,4.07082
14/10/2022,17299.8,17367,17175,17195.5,17367,17444,nan,-308.75,269,1,1,3.65008
13/10/2022,17085.2,17086.8,16927,17010.8,16927,17444,nan,-308.75,262.8,1,1,5.39241
12/10/2022,17011,17133.9,16951,17114.8,nan,17444,nan,-308.75,267.95,0,1,5.93411
11/10/2022,17220,17239,16951,16978.2,nan,17444,nan,-308.75,266.8,0,1,6.37652
10/10/2022,17100,17278.8,17050,17227.5,nan,17444,nan,-308.75,260.3,1,1,5.82972
7/10/2022,17301.1,17354,17220.3,17328.8,nan,17943.1,nan,-308.75,253.55,0,1,4.88912
6/10/2022,17421.2,17444,17313,17325.5,17444,17943.1,nan,-308.75,256.2,0,0,4.37712
4/10/2022,17140,17309,17125,17293,nan,17943.1,nan,-308.75,256.75,0,0,5.41548
3/10/2022,17021,17105,16858,16895.7,nan,17943.1,nan,-308.75,245.5,0,0,4.66523
30/09/2022,16815,17209.6,16764.2,17103.2,16764.2,17943.1,nan,-308.75,242.55,0,0,5.3402
29/09/2022,16981.3,17043,16786,16814,nan,17943.1,nan,-308.75,228.8,1,1,5.21711
28/09/2022,16863,17033,16833.7,16858.7,nan,17943.1,nan,-308.75,233.2,0,1,4.31266
27/09/2022,17099.8,17174.9,16946,17018.7,nan,17943.1,nan,-308.75,247,0,1,4.94461
26/09/2022,17175,17211.8,16981.1,17028.8,nan,17943.1,nan,-308.75,255.7,0,1,4.74772
23/09/2022,17588,17638.3,17291.2,17335.8,nan,17943.1,17456.2,-308.75,249.65,0,1,2.05395
22/09/2022,17626,17747.4,17542.4,17647.6,nan,nan,17456.2,-475,243.75,1,1,0.596398
21/09/2022,17776.4,17844.4,17664.5,17731.5,nan,nan,17456.2,-475,240.5,0,1,0.37786
20/09/2022,17775,17943.1,17756,17825.7,17943.1,nan,17250,-475,244.55,0,1,0.390729
19/09/2022,17559.9,17690,17456.2,17628,17456.2,nan,17250,-475,243.2,0,1,0.974302
16/09/2022,17805.5,17825,17526,17566.2,nan,nan,17250,-475,245.4,0,1,1.31479
15/09/2022,18045,18099,17866.5,17891.8,nan,nan,17250,-475,234.4,1,1,0.633191
14/09/2022,17826.7,18110,17819,18020.4,nan,nan,17250,-475,229.85,0,1,1.11762
13/09/2022,18045.1,18123.4,18032.7,18105.5,18123.4,nan,17250,-475,224.4,0,1,0.402364
12/09/2022,17900,18024.4,17872.1,17964.4,nan,nan,17250,-475,223.05,0,1,0.513517
9/09/2022,17927.1,17949.7,17805,17866.5,nan,nan,17250,-475,224.05,1,1,0.344221
8/09/2022,17750,17837.8,17695,17824.4,nan,nan,17250,-475,223.35,1,1,0.725693
7/09/2022,17543.4,17680,17521.2,17651,nan,nan,17250,-475,224.35,1,1,0.735367
6/09/2022,17730,17788.5,17600,17683,nan,nan,17250,-475,223.8,1,1,0.469096
5/09/2022,17540,17727.5,17540,17710,nan,nan,17250,-475,230.7,0,1,0.95991
2/09/2022,17592,17661.5,17491.4,17562.8,nan,nan,17250,-475,230.45,0,1,0.406542
1/09/2022,17552,17734.9,17482,17592.4,nan,nan,17250,-475,230.9,0,1,0.627544
30/08/2022,17451,17844.8,17442.2,17827.5,nan,17765,17250,-475,223.8,0,1,2.16127
29/08/2022,17290,17440,17250,17370.2,17250,17765,17383.6,1503.6,215.05,0,1,0.691988
26/08/2022,17677.3,17765,17602,17653.8,17765,nan,17383.6,-198.6,208.95,1,1,0.292856
25/08/2022,17684.4,17739.4,17501,17531.5,nan,nan,16438,-198.6,208.75,1,0,0.173973
24/08/2022,17552.1,17635.3,17495,17617.2,nan,nan,16438,-198.6,204.85,0,0,0.693922
23/08/2022,17401.1,17644,17383.6,17585.5,17383.6,nan,16438,-198.6,205.9,0,0,1.14839
22/08/2022,17688,17689.9,17471.1,17492.2,nan,nan,16438,-198.6,200.85,0,0,0.120911
19/08/2022,17980,17990,17712.6,17759.5,nan,nan,16438,-198.6,192.9,0,0,0.264084
18/08/2022,17936.2,18004.7,17858.9,17980.4,18004.7,nan,16438,-198.6,190.55,0,0,0.675738
17/08/2022,17898.4,17992.3,17867.9,17974.1,nan,nan,16438,-198.6,191.55,0,0,0.59085
16/08/2022,17895,17895,17780.2,17850.7,nan,nan,16438,-198.6,207.05,0,0,0.394663
12/08/2022,17675,17753.6,17621,17713,nan,nan,16438,-198.6,205.6,1,0,0.519673
11/08/2022,17711,17736.2,17657.5,17685,nan,nan,16438,-198.6,209.95,0,0,0.155217
10/08/2022,17580.2,17585.6,17455.3,17558.2,nan,nan,16438,-198.6,210,1,0,0.586334
8/08/2022,17410,17583.9,17377.2,17557.8,nan,nan,16438,-198.6,212.4,1,0,1.02861
5/08/2022,17422.9,17514.4,17363.8,17416.2,nan,nan,16438,-198.6,209.4,1,0,0.300296
4/08/2022,17456,17505.3,17178,17387.8,nan,nan,16438,-198.6,206.95,1,0,1.20688
3/08/2022,17360,17426,17243.8,17407.2,nan,nan,16438,-198.6,199.3,0,0,0.93812
2/08/2022,17336,17420,17241.1,17346.3,nan,nan,16438,-198.6,202.4,0,0,0.606469
1/08/2022,17262.2,17396.6,17192.7,17378.3,nan,nan,16438,-198.6,206.55,0,0,1.06829
29/07/2022,17095,17223,17055.9,17201.8,nan,nan,16438,-198.6,206.45,0,0,0.848455
28/07/2022,16769.2,16934.8,16743.5,16923.7,nan,nan,15860,-198.6,205.15,0,0,1.06419
27/07/2022,16488,16668,16438,16653.3,16438,nan,15860,-198.6,199.3,0,0,1.29284
26/07/2022,16635.1,16635.1,16475.2,16491.3,nan,nan,15860,-198.6,196.5,0,0,0.0979304
25/07/2022,16680,16705,16561.5,16632.1,nan,nan,15860,-198.6,196,0,0,0.42448
22/07/2022,16631.1,16757.5,16611,16722.6,16757.5,nan,15860,-198.6,198.85,0,0,0.66736
21/07/2022,16524.1,16618,16489.5,16597.5,nan,nan,15860,-198.6,199.6,0,0,0.6507
20/07/2022,16521.3,16577.6,16492,16519.6,nan,nan,15860,-198.6,206.6,0,0,0.167074
19/07/2022,16199.5,16364.5,16199,16347,nan,nan,15860,-198.6,209.15,0,0,0.905368
18/07/2022,16199,16520,16170.5,16300.2,nan,nan,15860,-198.6,219.3,0,0,0.796307
15/07/2022,15990,16083.9,15930.3,16068.3,nan,nan,15513.9,-198.6,205.8,1,0,0.858834
14/07/2022,15980,16079,15860,15932.6,15860,nan,15513.9,-198.6,208.95,0,0,0.455357
13/07/2022,16097.9,16142.5,15962.7,15979.9,nan,nan,15513.9,-198.6,224.85,0,0,0.107635
12/07/2022,16126.6,16149.8,16026,16044.2,nan,nan,15513.9,-198.6,221.25,1,0,0.113748
11/07/2022,16152,16253.2,16106.5,16203.5,16253.2,nan,15513.9,-198.6,222.95,0,0,0.598945
8/07/2022,16248,16250,16160,16225.2,nan,nan,15513.9,-198.6,242.9,0,0,0.401844
7/07/2022,16109.8,16165,16042,16148.1,nan,nan,15513.9,-198.6,252.3,0,0,1.09345
6/07/2022,15796.9,16020,15781.1,15990.5,nan,nan,15513.9,-198.6,255,1,0,4.21476
5/07/2022,15880,16014.6,15752.5,15776.1,nan,15876.6,15513.9,-198.6,254.7,1,0,4.38804
4/07/2022,15735,15853.5,15651.9,15837,nan,15876.6,nan,-38.75,252.95,1,0,4.7315
1/07/2022,15704,15787.2,15513.9,15754.2,15513.9,15876.6,15678,-38.75,250.95,1,0,6.43709
30/06/2022,15765,15876.6,15712,15786.4,15876.6,nan,15357.2,708.35,247.9,1,0,5.3759
29/06/2022,15701.1,15852.1,15678,15779.9,15678,nan,15357.2,708.35,250.4,1,0,5.67468
28/06/2022,15779.7,15862,15712.4,15847.7,nan,nan,15357.2,708.35,252.45,0,0,5.46802
27/06/2022,15900,15930.4,15819.1,15835.6,15930.4,nan,15357.2,708.35,253.15,0,0,4.57545
24/06/2022,15650.1,15748,15611,15712.3,nan,15716.8,15357.2,708.35,259.6,0,0,6.20334
23/06/2022,15431,15629,15360,15573,nan,15716.8,nan,61.75,260.35,0,0,7.71144
22/06/2022,15551,15558,15357.2,15403.4,15357.2,16790,nan,61.75,261.6,0,0,7.72797
